Churn_1_PREDICTION,Churn_0_PREDICTION,Churn_PREDICTION,THRESHOLD,POSITIVE_CLASS,DEPLOYMENT_APPROVAL_STATUS,Names,Age,Total_Purchase,Account_Manager,Years,Num_Sites,Onboard_date,Location,Company,Churn
0.0578201554,0.9421798446,0,0.5,1,APPROVED,Patrick Edwards,47.0,9166.22,0,3.51,9.0,2015-03-19 05:04:02,"215 Gardner Islands Apt. 747 East Jonathanmouth, AL 62844-5315",Pierce and Sons,0
0.1747866965,0.8252133035,0,0.5,1,APPROVED,Matthew Clayton,41.0,8996.04,1,6.19,9.0,2011-04-20 06:33:42,"866 Huffman Ports Suite 795 South Stacyport, KS 32492",Morgan and Sons,0
0.0853165092,0.9146834908,0,0.5,1,APPROVED,Mark Marquez,55.0,9743.57,0,5.89,8.0,2009-07-11 05:41:15,"631 Christopher Mount South Abigailport, LA 19480",Martin-Cobb,0
0.1186522605,0.8813477395,0,0.5,1,APPROVED,Alexis Allen,43.0,7686.13,1,7.17,8.0,2016-09-27 07:00:35,"7448 Jason Ridges Heatherfort, GU 92916-6774",Jones and Sons,0
0.0273695621,0.9726304379,0,0.5,1,APPROVED,Melissa Coleman,29.0,13255.05,1,4.89,8.0,2016-02-21 14:20:41,"9334 Colleen Passage Apt. 344 Michelleberg, MD 31481","Gonzalez, Abbott and Lane",0
0.3172789362,0.6827210638,0,0.5,1,APPROVED,Terry Curtis MD,48.0,8403.02,0,3.61,11.0,2016-03-13 07:22:59,"080 Jamie Way Cartermouth, MA 05582",Blackburn-Bush,0
0.0717051381,0.9282948619,0,0.5,1,APPROVED,Jessica Campbell,43.0,7277.27,1,5.98,8.0,2014-09-20 03:34:14,"510 Armstrong Square Davisshire, SC 57672-9166",Bates and Sons,0
0.0486026445,0.9513973555,0,0.5,1,APPROVED,Brandon Wilson,32.0,8575.71,0,4.26,9.0,2006-11-15 14:58:19,Unit 6545 Box 5723 DPO AP 79461,"Parker, Hoffman and Pugh",0
0.2937942695,0.7062057305,0,0.5,1,APPROVED,Meghan Jackson,46.0,9844.79,0,3.57,11.0,2010-01-03 10:44:43,"6574 Travis Extensions New Casey, RI 40982",Phillips-Peters,0
0.0255761088,0.9744238912,0,0.5,1,APPROVED,Jeffrey Simpson,42.0,7529.23,1,5.86,7.0,2006-02-15 12:09:15,"913 Thomas Dale Harristown, OR 05449-4141","Thompson, Vaughan and House",0
0.0244657807,0.9755342193,0,0.5,1,APPROVED,Cheryl Hernandez,46.0,4111.4,0,3.93,8.0,2010-02-18 18:40:00,"7772 Elizabeth Ridge North Chloe, AL 79941",Beltran Group,0
0.0065325929,0.9934674071,0,0.5,1,APPROVED,Amy Riddle,45.0,8389.84,1,6.81,5.0,2009-08-19 08:06:04,"4964 Page Estate East Richardmouth, OK 43652",Parker PLC,0
0.0664663468,0.9335336532,0,0.5,1,APPROVED,Linda Moore,40.0,7864.63,0,4.56,9.0,2008-09-11 19:53:58,"2736 Sharon Spring South Joshuafort, FM 69643",Wilson PLC,0
0.013177506,0.986822494,0,0.5,1,APPROVED,Carol Bush,39.0,8677.62,0,5.2,7.0,2007-02-26 18:24:44,"210 Ray Estates East Debbie, SD 40157-2687",Miller-Morgan,0
0.0215016462,0.9784983538,0,0.5,1,APPROVED,Gail Lopez,25.0,9672.03,0,5.49,8.0,2006-01-02 04:16:13,Unit 8122 Box 5528 DPO AP 49927,"Chapman, Howard and Campos",0
0.0036281754,0.9963718246,0,0.5,1,APPROVED,Joseph Bauer,33.0,11370.28,1,4.4,6.0,2010-03-08 19:38:23,"580 Beasley Junctions Apt. 927 Woodston, AZ 17941",Patterson LLC,0
0.0833025381,0.9166974619,0,0.5,1,APPROVED,Kayla Foley,44.0,13915.9,0,4.61,9.0,2008-04-04 04:04:53,"636 Dana Spurs Apt. 334 West Amytown, NC 29641","Campbell, Velasquez and Porter",0
0.1477454768,0.8522545232,0,0.5,1,APPROVED,Teresa Reyes,35.0,10999.05,0,4.76,10.0,2009-02-08 13:41:53,"831 Heidi Stream Apt. 991 West Taylorstad, ID 48825-5453","Mendez, Harris and Gordon",0
0.0981273239,0.9018726761,0,0.5,1,APPROVED,Shannon Potter,39.0,7636.98,0,5.56,9.0,2013-02-20 07:41:36,"741 Nicole Via Apt. 202 Lake Darrellberg, WI 22772","Riddle, Baldwin and Brown",0
0.1692773217,0.8307226783,0,0.5,1,APPROVED,Barbara Singleton,38.0,9461.83,0,4.9,10.0,2012-08-02 14:55:41,"176 Cheryl Plains Suite 253 Harrisonmouth, PW 17373-8223",Kennedy and Sons,0
0.001626543,0.998373457,0,0.5,1,APPROVED,Kayla Reeves,38.0,100.0,0,5.27,5.0,2006-10-03 09:01:48,"1511 Porter Drive Amberberg, NC 44608",Stewart-Lopez,0
0.2414254631,0.7585745369,0,0.5,1,APPROVED,Tami Smith,53.0,9655.25,0,4.44,10.0,2006-10-19 01:12:04,"30920 Bell Passage Suite 036 Annafort, PR 57518-0173",Neal and Sons,0
0.0685995741,0.9314004259,0,0.5,1,APPROVED,Brandon Hunter,45.0,15188.65,0,6.17,8.0,2010-07-07 22:11:21,"285 Rhonda Harbors Trevinochester, TX 18888-5407",Ramos PLC,0
0.1642191686,0.8357808314,0,0.5,1,APPROVED,Lisa Rodriguez,49.0,14124.0,1,3.02,10.0,2014-12-17 02:27:36,"567 Ian Loop Lambertberg, MA 68810-6480","Rocha, Wagner and Chandler",0
0.1219691477,0.8780308523,0,0.5,1,APPROVED,Eric Martin,44.0,14155.97,1,6.99,8.0,2006-05-31 09:24:41,"162 Paul Freeway Apt. 301 New Jessicaton, SC 29138",Warner-Welch,0
0.1891647358,0.8108352642,0,0.5,1,APPROVED,Sharon Hull,37.0,11294.26,0,4.95,10.0,2007-11-09 16:04:00,USCGC Collier FPO AE 40469-8677,Bradley-White,0
0.5274465319,0.4725534681,1,0.5,1,APPROVED,Allison Clark DDS,43.0,14241.75,0,3.73,12.0,2006-07-11 11:32:51,"PSC 9202, Box 1991 APO AA 75619",Robinson-Perez,0
0.0494001425,0.9505998575,0,0.5,1,APPROVED,Nicholas Williams,43.0,11334.3,0,3.47,9.0,2014-01-21 22:14:47,"600 Rachel Manor Port Mary, SD 03631-0936",Haley Inc,0
0.0401643089,0.9598356911,0,0.5,1,APPROVED,Wanda Hess,34.0,7818.13,0,6.11,8.0,2006-03-02 01:45:25,"3334 Alvarez Streets Apt. 358 Joyceton, MH 42340-8249",Mccarty-Stevens,0
0.1400432104,0.8599567896,0,0.5,1,APPROVED,Fernando Ramsey,47.0,11520.18,1,5.07,9.0,2014-12-04 09:09:43,"73285 Norman Ramp Apt. 829 Tommyport, ID 38974-8331",Anderson-Palmer,0
0.0677503962,0.9322496038,0,0.5,1,APPROVED,Sylvia Crawford,47.0,7996.78,1,5.45,8.0,2009-07-23 06:05:22,"032 Craig Lane Robertstown, AK 35233",Nguyen-Grant,0
0.010846742,0.989153258,0,0.5,1,APPROVED,Trevor Burns,27.0,8628.8,1,5.3,7.0,2016-04-11 08:58:24,"2786 Collins Loaf Susanchester, CT 84620-3615",King LLC,0
0.0350286884,0.9649713116,0,0.5,1,APPROVED,Kristen Terry,39.0,10292.19,0,4.99,8.0,2015-11-12 03:06:28,"2091 Antonio Tunnel Apt. 841 Gibsonburgh, GU 98706",Rodriguez Group,0
0.003807888,0.996192112,0,0.5,1,APPROVED,Mr. Joseph Garcia,32.0,11540.86,0,3.0,7.0,2008-12-30 08:28:26,"3028 Robles Road South Megan, CT 13834-0339","Zuniga, Clark and Shaffer",0
0.0015288118,0.9984711882,0,0.5,1,APPROVED,Lauren Nelson,40.0,7490.92,0,4.75,5.0,2013-08-05 20:26:59,"341 Benjamin Knolls Robertview, ND 28469-9018",Hall Inc,0
0.088835062,0.911164938,0,0.5,1,APPROVED,Frank Coleman,39.0,4316.73,1,4.79,9.0,2006-06-16 14:31:30,"686 Bonnie Locks Suite 704 Hayesburgh, SD 23695-5265",Pollard-Lambert,0
0.2133536067,0.7866463933,0,0.5,1,APPROVED,Faith Sanchez,41.0,11738.88,0,7.27,9.0,2009-06-26 18:06:47,"390 Johnson Glen Apt. 475 East Dawnbury, ME 42067",Frazier and Sons,0
0.0269340519,0.9730659481,0,0.5,1,APPROVED,Catherine Johnston,38.0,15509.97,0,4.65,8.0,2006-07-06 02:38:21,"590 Ware Mission East Markhaven, PR 46489","Thomas, Marks and Hurst",0
0.0567706121,0.9432293879,0,0.5,1,APPROVED,Anthony Green,52.0,12010.74,0,5.09,8.0,2010-02-26 16:33:36,"824 Ryan Orchard Rebeccabury, FL 02869","Miller, Gardner and Harris",0
0.0515581269,0.9484418731,0,0.5,1,APPROVED,Justin Brady,43.0,5907.07,0,5.89,8.0,2011-02-12 01:22:55,"9462 Samuel Place Lake Jamie, WV 34853",Hunter LLC,0
0.0325089199,0.9674910801,0,0.5,1,APPROVED,Hector Anderson,39.0,10510.95,0,2.87,9.0,2009-06-28 11:42:32,"321 Perez Village Ericaview, GU 17997",Rodriguez Inc,0
0.0273788546,0.9726211454,0,0.5,1,APPROVED,Jessica Hudson,43.0,8914.46,0,6.49,7.0,2008-04-21 23:26:57,"7255 Weber Port Davischester, ND 95345-7872","Smith, Marshall and Conway",0
0.1216450755,0.8783549245,0,0.5,1,APPROVED,Brittney Nichols,38.0,5353.97,0,6.25,9.0,2012-01-17 00:39:22,"85040 Denise Mills West Lynn, TN 21871","Johnson, Mills and Murphy",0
0.0674244897,0.9325755103,0,0.5,1,APPROVED,Mary Davis,36.0,12495.15,0,4.86,9.0,2016-06-08 11:44:18,"5304 Richards Run Apt. 960 Lake Emilyville, VA 21428","Jordan, Guerrero and Hoffman",0
0.0150574537,0.9849425463,0,0.5,1,APPROVED,Paula Rivera,45.0,13118.56,0,4.89,7.0,2010-05-16 09:00:45,"2518 Vargas Highway Suite 437 Port Briannaburgh, PA 26077","Rodriguez, Mcguire and Johnson",0
0.191379074,0.808620926,0,0.5,1,APPROVED,Lisa Munoz,39.0,5846.65,1,6.65,9.0,2007-03-27 15:23:44,"504 Knight Lodge Apt. 985 Annastad, NV 86484",Anderson Group,0
0.0931199082,0.9068800918,0,0.5,1,APPROVED,Kimberly Carrillo,37.0,7239.49,1,5.01,9.0,2013-04-18 06:03:00,"513 Bullock Alley New Diane, NM 39999",Rodriguez PLC,0
0.0029481561,0.9970518439,0,0.5,1,APPROVED,Charles Thompson,36.0,14003.88,1,3.54,6.0,2007-03-25 22:58:58,"066 Jenkins Walks Barbaramouth, LA 76409",Sawyer and Sons,0
0.5096132615,0.4903867385,1,0.5,1,APPROVED,Jasmin Sullivan,43.0,9891.3,0,5.75,11.0,2015-03-29 18:43:13,"22500 Paul Port Apt. 531 Nolanmouth, LA 85060-3073",Bailey-Rose,0
0.049732294,0.950267706,0,0.5,1,APPROVED,Christopher Martin,39.0,9655.42,1,5.5,8.0,2011-09-01 16:47:27,"2910 Deborah Haven Apt. 221 Gomezstad, PW 18580-1005","Wise, Nichols and Allen",0
0.0097019802,0.9902980198,0,0.5,1,APPROVED,Richard Gonzalez,49.0,7904.67,0,5.58,6.0,2008-11-05 06:32:13,"PSC 2039, Box 7808 APO AP 35117",Lee and Sons,0
0.0998638014,0.9001361986,0,0.5,1,APPROVED,Christopher Price,43.0,10598.35,1,6.72,8.0,2006-01-14 22:09:05,"PSC 8020, Box 7594 APO AE 50638",Porter-Johnson,0
0.0174280913,0.9825719087,0,0.5,1,APPROVED,Jeremy Garcia,31.0,10182.6,1,3.77,8.0,2012-10-19 02:30:29,"0414 Ellis Creek Apt. 971 Gailberg, WV 99255-4310",King LLC,0
0.3051680422,0.6948319578,0,0.5,1,APPROVED,Kevin Hebert,41.0,11316.69,0,6.23,10.0,2007-04-14 21:21:11,"281 Phyllis Port West Jessica, VT 75528-7229",Castro-Kline,0
0.0171254567,0.9828745433,0,0.5,1,APPROVED,Jessica Morris,43.0,6065.64,1,4.86,7.0,2011-01-26 13:35:32,"69465 Murphy Harbor Bishopchester, MP 09567",Hernandez Ltd,0
0.0308710853,0.9691289147,0,0.5,1,APPROVED,Wendy Wells,41.0,8907.76,0,6.99,7.0,2016-09-09 03:56:57,"81421 Joseph Canyon Apt. 100 Josephton, MT 11927-8464","Sanchez, Ferguson and Ramos",0
0.1794960544,0.8205039456,0,0.5,1,APPROVED,Amanda Barnett,45.0,9773.22,1,3.79,10.0,2009-06-04 09:14:47,"205 Campbell Highway Port Wyatt, AK 84887-4000",Lee Ltd,0
0.5480360709,0.4519639291,1,0.5,1,APPROVED,Willie George II,32.0,9036.27,0,7.14,11.0,2010-06-29 07:19:00,Unit 5118 Box 3795 DPO AA 27599,"Murphy, Davis and Zimmerman",0
0.051628991,0.948371009,0,0.5,1,APPROVED,Troy Burke,50.0,8193.77,0,5.13,8.0,2011-09-30 21:43:15,"2819 Wright Summit Nicholasmouth, CT 05051-3807",Austin LLC,0
0.0769518232,0.9230481768,0,0.5,1,APPROVED,Kyle Mcguire,30.0,10183.98,1,5.14,9.0,2009-02-13 23:12:29,"1005 Kevin Mews Bennettmouth, VI 93240-6963","Smith, Salazar and Ward",0
0.1204358145,0.8795641855,0,0.5,1,APPROVED,Adam Harris,44.0,9815.03,1,4.9,9.0,2016-05-29 06:00:09,"40488 Michael Forge Lake Heatherbury, OK 21867","Smith, Oconnor and Brown",0
0.0203660474,0.9796339526,0,0.5,1,APPROVED,Roy Marshall,43.0,6098.15,0,3.74,8.0,2014-02-19 04:42:17,"55334 William Square Kaylaland, TN 06847-1171","Harrison, Cox and Russell",0
0.5849253302,0.4150746698,1,0.5,1,APPROVED,Lisa Lee,45.0,13100.75,1,7.79,10.0,2010-05-08 01:45:27,"04983 Johnson Park Elizabethfurt, MT 88532",Clark-Dawson,0
0.1538759359,0.8461240641,0,0.5,1,APPROVED,Marc Price,40.0,10638.66,0,4.35,10.0,2008-07-26 11:52:14,"9411 Robinson Corners Apt. 595 North Samuelborough, GA 97735",Hayes-Hill,0
0.0668350692,0.9331649308,0,0.5,1,APPROVED,James Griffin,52.0,9519.64,0,5.61,8.0,2015-12-05 19:35:08,Unit 5498 Box 5539 DPO AP 33602,Walker Ltd,0
0.0596170164,0.9403829836,0,0.5,1,APPROVED,Leslie Lopez,50.0,10358.08,0,5.41,8.0,2014-07-31 11:31:11,"7364 Jessica Way New Jeremyside, ND 50029",Copeland Inc,0
0.1257901018,0.8742098982,0,0.5,1,APPROVED,Richard Jackson,46.0,7638.13,1,4.91,9.0,2007-03-15 05:45:30,"8169 Catherine Dam Grantville, MN 89963",Riley Group,0
0.0386612287,0.9613387713,0,0.5,1,APPROVED,Kevin Gordon MD,42.0,10807.46,1,6.74,7.0,2007-10-10 17:28:55,"66383 Williams Brooks Lake Richardside, NJ 36694","Dougherty, Guzman and Martin",0
0.0452771673,0.9547228327,0,0.5,1,APPROVED,Dean Spears,37.0,11945.5,1,5.37,8.0,2008-03-07 06:37:54,"25364 Snyder Bridge Cookton, WI 66968",Watkins-Gill,0
0.0845372019,0.9154627981,0,0.5,1,APPROVED,Kara Barnett,48.0,13597.5,0,6.45,8.0,2013-05-02 22:34:09,"5248 Cameron Ridges Suite 289 East Jeffreyport, MP 00728",Roberson Group,0
0.0761037327,0.9238962673,0,0.5,1,APPROVED,Kelly White,47.0,7364.12,1,3.65,9.0,2012-01-05 20:06:26,"77842 Jeffrey Common North Johnnytown, ND 76045",Allen LLC,0
0.0779812713,0.9220187287,0,0.5,1,APPROVED,Laura Turner,42.0,8934.99,1,6.21,8.0,2010-10-26 19:01:20,"46278 Austin Views Apt. 675 Port Paulfurt, KS 08809-6244","Johnson, Myers and Martinez",0
0.0061342869,0.9938657131,0,0.5,1,APPROVED,Hannah Mack,34.0,13672.54,0,6.05,6.0,2016-03-05 13:19:04,"412 Martin Village Apt. 913 Debbieside, NH 82863","Phillips, Shepherd and Davis",0
0.2108857376,0.7891142624,0,0.5,1,APPROVED,Christina Farmer,44.0,9446.84,0,4.59,10.0,2008-11-26 23:15:26,"95806 Fuller Crossroad Suite 269 Lake Denise, VA 86649",Gutierrez-Doyle,0
0.0655938604,0.9344061396,0,0.5,1,APPROVED,Patricia Deleon,36.0,11082.13,0,4.84,9.0,2012-04-05 16:54:43,"6857 Sean Heights New Caitlin, OR 57302",Cannon-Blevins,0
0.1214099426,0.8785900574,0,0.5,1,APPROVED,Peggy Rodriguez,38.0,10005.91,1,5.44,9.0,2009-03-31 19:37:44,"21549 Williams Ways Suite 186 East Crystalville, NV 65321",Brown LLC,0
0.1306997817,0.8693002183,0,0.5,1,APPROVED,Steven Price,38.0,11227.39,1,5.71,9.0,2011-04-05 07:23:43,"586 Gregory Gateway Suite 935 Port Deborah, OK 46332",Tran-Morris,0
0.0752965531,0.9247034469,0,0.5,1,APPROVED,Linda Mason,34.0,13574.25,0,5.2,9.0,2010-01-30 19:50:16,Unit 7583 Box 3011 DPO AP 05481,"Ballard, Underwood and Brown",0
0.4259751269,0.5740248731,0,0.5,1,APPROVED,Edward Rhodes,46.0,7876.84,1,6.41,10.0,2015-02-08 10:45:13,"56573 Emily Falls Apt. 917 Simpsontown, VA 11466-4489",Walker and Sons,0
0.2577812783,0.7422187217,0,0.5,1,APPROVED,Martin Williams MD,39.0,10413.93,0,3.75,11.0,2009-09-17 13:18:33,"9373 Carpenter Spur Michellebury, UT 07973",Valdez Group,0
0.0640157407,0.9359842593,0,0.5,1,APPROVED,Molly Perez,36.0,11079.61,1,4.12,9.0,2011-09-16 01:39:35,"236 Smith Lake Suite 670 West Charles, OK 98173",Allen PLC,0
0.1647035062,0.8352964938,0,0.5,1,APPROVED,David Hernandez,36.0,12192.94,1,6.46,9.0,2015-03-02 20:54:14,"719 Kenneth Port Suite 911 New Micheal, GU 32134",Lane and Sons,0
0.0042342336,0.9957657664,0,0.5,1,APPROVED,Brendan Garcia,47.0,9101.71,0,4.11,6.0,2013-07-20 00:18:40,USS Reed FPO AE 89292-3816,"Arnold, Skinner and Strickland",0
0.044092312,0.955907688,0,0.5,1,APPROVED,Curtis Phillips,38.0,12978.81,0,7.94,7.0,2011-07-21 16:04:43,Unit 6530 Box 3626 DPO AA 16636-7105,Sweeney-Hall,0
0.0570763153,0.9429236847,0,0.5,1,APPROVED,Frank Mann MD,43.0,8007.18,1,5.45,8.0,2009-04-13 22:54:21,"40205 Sellers Ville Apt. 983 Melanieview, DC 06529","Carter, Johnson and Franklin",0
0.0869256066,0.9130743934,0,0.5,1,APPROVED,Wayne Clark,43.0,6471.68,0,4.93,9.0,2008-06-19 01:29:54,"72663 John Turnpike West Ryan, NY 72119-1924",Brown-Coleman,0
0.0122998877,0.9877001123,0,0.5,1,APPROVED,Carol Johnston,33.0,14160.05,1,4.61,7.0,2015-11-19 09:40:39,"303 Brittany Landing Suite 749 Meghanmouth, TX 27021-4399",Lewis-Wilson,0
0.0312318667,0.9687681333,0,0.5,1,APPROVED,Cameron Brown,39.0,11490.75,0,4.93,8.0,2014-12-23 02:56:42,"783 Reyes Extension Suite 224 North Angela, IA 45864",Shaw-Jackson,0
0.0218996201,0.9781003799,0,0.5,1,APPROVED,Jacob Gutierrez,40.0,11338.94,0,6.23,7.0,2007-08-17 09:17:57,"8489 Christopher Circles Apt. 542 Sarahmouth, AL 61019-4480",Parrish LLC,0
0.0425846409,0.9574153591,0,0.5,1,APPROVED,Caitlin Johnston,28.0,11245.38,0,6.72,8.0,2016-12-09 09:29:39,"42425 John Estates Lake Jonathanshire, NJ 46554",Yang Ltd,0
0.0228299901,0.9771700099,0,0.5,1,APPROVED,Monica Graham,40.0,13987.59,1,5.58,7.0,2016-02-29 07:42:15,"3077 George Views Suite 883 Vangmouth, WI 86289",Anderson Group,0
0.0904914757,0.9095085243,0,0.5,1,APPROVED,Andrew Gates,48.0,12810.16,0,2.21,10.0,2015-03-27 04:57:10,"779 Jeremy Road Port Ryan, CO 89095-3953","Conner, Brown and Johnson",0
0.1906082934,0.8093917066,0,0.5,1,APPROVED,Alyssa Pitts,45.0,10976.03,0,4.5,10.0,2014-07-13 21:28:58,"881 Neal Mill Apt. 098 West Alexandra, RI 98586-9878","Smith, Anderson and Reyes",0
0.1028001508,0.8971998492,0,0.5,1,APPROVED,Robert Rowe,48.0,7737.57,1,4.19,9.0,2009-05-29 14:47:18,"16913 Robyn Overpass Apt. 119 Roweberg, MO 99456",Woods-Durham,0
0.0280049172,0.9719950828,0,0.5,1,APPROVED,Keith Perez,45.0,7748.34,0,4.2,8.0,2008-10-29 16:46:06,"467 Shannon Islands Apt. 468 Higginsville, GU 54051",Jensen-Smith,0
0.0820198024,0.9179801976,0,0.5,1,APPROVED,Benjamin Davenport,55.0,8270.52,1,5.15,8.0,2014-02-27 17:24:46,"7834 Day Garden Petersonburgh, ME 76865-5379",Morris Group,0
0.0543723881,0.9456276119,0,0.5,1,APPROVED,Joshua Turner,32.0,11715.72,0,4.73,9.0,2010-01-11 04:57:14,"8092 Travis Forge Suite 409 New Glenn, NH 92763",Neal Inc,0
0.0128023653,0.9871976347,0,0.5,1,APPROVED,Mathew Rivera,48.0,9219.4,1,5.91,6.0,2011-08-04 02:52:44,"05272 Angela Unions Suite 032 Lewischester, WV 61156-3281",Zamora-Cherry,0
0.3330148465,0.6669851535,0,0.5,1,APPROVED,Richard Underwood,45.0,5347.74,1,5.62,10.0,2014-07-27 23:34:41,"366 Jeremy Bypass North Kristin, NE 62364-9040",Gamble Ltd,0
0.0569153629,0.9430846371,0,0.5,1,APPROVED,Cathy Carney,42.0,9261.41,0,3.92,9.0,2009-06-27 05:38:40,"7816 Cynthia Unions Apt. 858 Elizabethhaven, KY 51905-4106",Carr and Sons,0
0.072663314,0.927336686,0,0.5,1,APPROVED,John Harris,41.0,11789.33,0,4.61,9.0,2006-07-04 11:18:36,"6339 Julie Canyon Apt. 275 Marshallchester, OK 68644",Barrett-Carrillo,0
0.1645246972,0.8354753028,0,0.5,1,APPROVED,John Walter,44.0,14023.22,1,3.49,10.0,2015-07-16 05:42:31,"80309 Davis Estate North Kelseyville, SC 01422-4929","Kennedy, Flores and Morris",0
0.0083988255,0.9916011745,0,0.5,1,APPROVED,Michael Lopez,36.0,9993.5,0,6.6,6.0,2014-02-25 02:59:02,"6626 Samantha Port Apt. 143 West Jennifermouth, SC 62851","May, King and Murray",0
0.3711891046,0.6288108954,0,0.5,1,APPROVED,Erik Martinez,41.0,6535.91,0,4.83,11.0,2014-02-17 08:26:10,"9780 Michelle Gateway Apt. 049 Lake Gabriellemouth, OK 06225",Martinez-Roberts,0
0.0240328401,0.9759671599,0,0.5,1,APPROVED,Sally Velazquez,44.0,12835.19,1,5.44,7.0,2015-05-06 22:58:50,"3227 Lin Port Ambermouth, WI 81808-7704","Patterson, Clark and Garrison",0
0.2111811065,0.7888188935,0,0.5,1,APPROVED,Thomas Spears,42.0,11654.34,0,5.06,10.0,2007-04-08 11:12:32,"5651 Ryan Roads Apt. 091 New Jenniferstad, OR 83943-6211","Chandler, Rivera and Fleming",0
0.0068195887,0.9931804113,0,0.5,1,APPROVED,Robin Sanchez,45.0,12200.96,1,4.7,6.0,2007-04-07 07:12:42,"2464 Cynthia Haven Apt. 333 Cynthiaport, FM 93220","Arellano, Smith and Lang",0
0.0031457866,0.9968542134,0,0.5,1,APPROVED,Janet Hayden,34.0,12813.91,0,2.41,7.0,2006-01-17 22:25:40,"118 Linda Street Suite 025 Hunterberg, WA 50583","Bishop, Edwards and Webb",0
0.2016040072,0.7983959928,0,0.5,1,APPROVED,Francisco Moore,36.0,10345.19,1,4.84,10.0,2016-04-22 21:07:11,"7433 Matthew Stream South Susan, NE 04017-0029",Carrillo-Potts,0
0.1000842912,0.8999157088,0,0.5,1,APPROVED,Tony Boone,49.0,8232.11,0,6.84,8.0,2006-04-18 10:56:21,"1484 Carter Court Stephentown, FL 02705-7717",Lopez-Nelson,0
0.0591415136,0.9408584864,0,0.5,1,APPROVED,Phillip Spears,52.0,14838.84,0,5.12,8.0,2010-03-20 11:41:52,"30813 Ponce Street Apt. 308 Nashville, MN 56455-2134",Welch-Houston,0
0.0586862081,0.9413137919,0,0.5,1,APPROVED,Brandon Ballard,43.0,9541.45,0,6.05,8.0,2008-09-27 05:35:16,"97254 Ward Stravenue North Melanie, DE 04764",Graham-Allen,0
0.0953250843,0.9046749157,0,0.5,1,APPROVED,Christopher Johnson,46.0,7424.11,0,4.83,9.0,2006-10-26 00:50:30,"2804 Joel Station New Jennifer, DC 36785",Garcia-Moore,0
0.0763081718,0.9236918282,0,0.5,1,APPROVED,Brian Torres,37.0,7062.59,1,4.56,9.0,2007-12-11 04:16:54,"4475 Stephanie Plaza Apt. 569 West Taylorchester, CT 29697-0584",Johnson Group,0
0.0029319232,0.9970680768,0,0.5,1,APPROVED,Cheryl Hayes,51.0,10776.82,0,5.1,5.0,2007-01-05 20:48:18,"667 Diaz Row Garnerview, IN 81368-5410","Hill, Roberts and Melendez",0
0.0038057911,0.9961942089,0,0.5,1,APPROVED,Steven Mendoza,50.0,13247.31,0,3.48,6.0,2010-06-25 21:01:36,"6699 John Burg Suite 410 West Wendyview, PW 56120",Caldwell-Vargas,0
0.0172276364,0.9827723636,0,0.5,1,APPROVED,Randy Hill,40.0,8610.43,1,5.08,7.0,2014-06-28 01:42:32,"9446 Gregory Mountain New Elizabethberg, AL 36341",Johnston Group,0
0.0319068983,0.9680931017,0,0.5,1,APPROVED,Beth Fitzgerald,48.0,8863.36,0,6.35,7.0,2008-03-24 13:32:50,"63692 Lucas Neck Apt. 112 North Kevinshire, NH 24241-9525","Gonzalez, Gilbert and Wall",0
0.303856536,0.696143464,0,0.5,1,APPROVED,Angela Ross,39.0,13574.53,1,5.69,10.0,2014-04-23 10:59:55,"1008 Ricky River Port Joshua, GA 42542",Miller-Ramirez,0
0.0112793006,0.9887206994,0,0.5,1,APPROVED,Teresa Higgins,41.0,14216.37,1,1.81,8.0,2013-09-11 11:05:40,"34494 Luke Gateway Apt. 508 East Jason, WV 91110",Martin PLC,0
0.0473012697,0.9526987303,0,0.5,1,APPROVED,Andrew Hester,48.0,11555.21,1,4.45,8.0,2007-09-18 14:11:53,"614 Wilson Extensions New Richardshire, AK 59247",Woodward-Bruce,0
0.1458909438,0.8541090562,0,0.5,1,APPROVED,Laura Williams,55.0,5720.98,1,6.63,8.0,2013-01-30 01:58:46,"147 Antonio Roads South Sara, KY 70646-6480",Mcneil-Hayes,0
0.0083382178,0.9916617822,0,0.5,1,APPROVED,Vanessa Hodge,38.0,8370.15,0,8.6,5.0,2009-01-24 14:58:51,"29252 Powell Brook Suite 931 Port Scottland, MT 15769-3539",Li Ltd,0
0.0068796583,0.9931203417,0,0.5,1,APPROVED,Amy Stanley,43.0,9060.28,1,4.95,6.0,2010-10-15 11:16:01,"906 Kelly Courts Suite 424 Lake Michaelborough, NV 63970",Johnson-Nelson,0
0.0273789873,0.9726210127,0,0.5,1,APPROVED,Brenda Ruiz,44.0,7193.84,0,6.22,7.0,2016-11-07 08:00:39,"34011 Montgomery Terrace Reynoldsmouth, MI 62031-7230",Avery Inc,0
0.0209979184,0.9790020816,0,0.5,1,APPROVED,William Krause,42.0,11225.96,0,5.89,7.0,2013-05-31 14:29:06,USNV Perry FPO AP 32236-2293,"Hall, Hernandez and Palmer",0
0.0195849132,0.9804150868,0,0.5,1,APPROVED,David Bowers,49.0,12893.19,0,5.13,7.0,2009-04-09 00:38:23,"5737 Bowman Throughway Suite 494 Port Austinbury, AK 56390-6671","Anthony, Walter and Moore",0
0.0335920363,0.9664079637,0,0.5,1,APPROVED,David Grant,45.0,13896.99,0,4.26,8.0,2009-11-11 23:33:43,"2974 Melvin Fords Suite 760 East Jacob, PR 90451-9722","Bryan, Small and Meyer",0
